Time,Orientation Speed In Current Wobj,Speed In Current Wobj,Maximum Linear Acceleration In World,Orientation\Q1 In Current Wobj,Orientation\Q2 In Current Wobj,Orientation\Q3 In Current Wobj,Orientation\Q4 In Current Wobj,Position\X Position In Current Wobj,Position\Y Position In Current Wobj,Position\Z Position In Current Wobj
23.612,179.32048314881,226.293057203293,9394.20318603516,0.964523732662201,0.054853517562151,-0.0724869966506958,0.247852146625519,-298.339039087296,898.918926715851,-97.0619544386864
23.636,161.076009686952,296.443223953247,9394.20318603516,0.955164015293121,0.0546037964522839,-0.0814048424363136,0.279380410909653,-299.656182527542,894.07867193222,-102.212451398373
23.66,137.774095333402,326.959729194641,9394.20318603516,0.946360230445862,0.0537185743451118,-0.0894171074032784,0.305812358856201,-300.97284913063,887.835562229156,-107.000477612019
23.684,120.736174788427,328.605949878693,9394.20318603516,0.938061892986298,0.052457507699728,-0.0966510027647018,0.32855236530304,-302.216678857803,881.307899951935,-111.362010240555
23.708,109.662389087085,326.18460059166,9394.20318603516,0.929976105690002,0.0510196834802628,-0.103391043841839,0.34907266497612,-303.408473730087,874.716877937317,-115.523785352707
23.733,99.3796417444682,326.615542173386,9394.20318603516,0.923614323139191,0.0498103313148022,-0.108540765941143,0.364245027303696,-304.331123828888,869.122743606567,-118.877224624157
23.757,83.3670828580737,327.096462249756,9394.20318603516,0.915626585483551,0.0481430925428867,-0.114960066974163,0.382222920656204,-305.460929870605,861.101508140564,-123.304344713688
23.781,70.6828273429023,327.608495950699,9394.20318603516,0.909688413143158,0.0467536337673664,-0.119795136153698,0.394880056381226,-306.279540061951,854.058921337128,-126.84291601181
23.805,59.1276157579122,326.53596997261,9394.20318603516,0.904585480690002,0.0454139746725559,-0.124076865613461,0.405299425125122,-306.967169046402,846.914649009705,-130.140334367752
23.829,47.9877104103102,328.06208729744,9394.20318603516,0.900378108024597,0.0441319532692432,-0.127836465835571,0.413557112216949,-307.50972032547,839.609801769257,-133.189782500267
23.854,39.7827544245357,346.106022596359,12483.437538147,0.896899104118347,0.042857576161623,-0.131259262561798,0.420126497745514,-307.933360338211,831.852793693542,-136.119574308395
23.878,31.0896687244424,375.111103057861,12483.437538147,0.894128203392029,0.041518110781908,-0.134502306580544,0.425111949443817,-308.237463235855,823.063671588898,-139.085412025452
23.902,20.3955800692509,348.450809717178,12483.437538147,0.892530500888824,0.0403960794210434,-0.136941060423851,0.427790313959122,-308.384209871292,815.204560756683,-141.482934355736
23.926,14.6637758177827,411.699295043945,12483.437538147,0.891734957695007,0.0391123294830322,-0.13934999704361,0.428789585828781,-308.406233787537,805.550694465637,-144.113257527351
23.95,14.7253311901301,485.853254795074,12483.437538147,0.891975879669189,0.0379087999463081,-0.141235336661339,0.427778601646423,-308.302342891693,795.938491821289,-146.477460861206
23.975,30.659182391624,629.780650138855,12483.437538147,0.894238233566284,0.0361340641975403,-0.143252149224281,0.422505736351013,-307.940244674683,780.894577503204,-149.77502822876
23.999,48.3880175522809,590.63446521759,12483.437538147,0.899013459682465,0.0342739298939705,-0.144285097718239,0.412046074867249,-307.35120177269,764.436066150665,-152.993619441986
24.023,66.2525617415569,718.207776546478,12483.437538147,0.90467768907547,0.0323723927140236,-0.144869610667229,0.39940345287323,-306.687116622925,747.527480125427,-156.181842088699
24.047,86.6062112794931,930.544555187225,12483.437538147,0.911834716796875,0.0298696588724852,-0.145593270659447,0.382711201906204,-305.816382169724,725.360155105591,-160.36120057106
24.071,105.018741545879,1127.62272357941,12483.437538147,0.920103073120117,0.0268216393887997,-0.146404907107353,0.362293481826782,-304.760664701462,698.475003242493,-165.430948138237
24.096,111.127546626323,1193.13633441925,12483.437538147,0.928373634815216,0.0235764514654875,-0.147185981273651,0.340445071458817,-303.641855716705,669.964849948883,-170.808494091034
24.12,111.717388102667,1199.4537115097,12483.437538147,0.936127185821533,0.0203187353909016,-0.147884801030159,0.318407237529755,-302.523344755173,641.455113887787,-176.186457276344
24.144,111.77472071056,1200.07622241974,12483.437538147,0.943358957767487,0.0170483067631721,-0.148501828312874,0.296193182468414,-301.403969526291,612.946033477783,-181.562960147858
24.168,111.781018144974,1200.14131069183,12483.437538147,0.950065612792969,0.0137679036706686,-0.149036183953285,0.273813813924789,-300.284445285797,584.436476230621,-186.939105391502
24.192,111.781243541217,1200.15919208527,12483.437538147,0.956243216991425,0.0104806860908866,-0.149487406015396,0.251281887292862,-299.165397882462,555.926740169525,-192.315921187401
24.217,111.810688486729,1199.66566562653,12483.437538147,0.961890280246735,0.00718981260433793,-0.149853125214577,0.228603318333626,-298.048108816147,527.428686618805,-197.690889239311
24.241,120.551773341215,1096.4994430542,12483.437538147,0.967451810836792,0.00434144400060177,-0.149658769369125,0.204010844230652,-297.308504581451,501.272857189178,-202.660337090492
24.265,148.142950870885,1067.81136989594,12483.437538147,0.973541676998138,0.00191003084182739,-0.148598358035088,0.173584133386612,-297.268331050873,476.065456867218,-207.536980509758
24.289,177.486481734013,1030.89213371277,12483.437538147,0.979781925678253,-0.000125374339404516,-0.14657886326313,0.136168882250786,-298.156380653381,451.330542564392,-212.439581751823
24.313,167.631174459845,839.77073431015,11071.1269378662,0.983662068843842,-0.00123722793068737,-0.144639685750008,0.107176177203655,-299.367398023605,435.234814882278,-215.711414813995
24.338,142.584624886598,607.703804969788,11071.1269378662,0.987256348133087,-0.00219112704508007,-0.141928911209106,0.0719460099935532,-301.292330026627,418.30849647522,-219.231337308884
24.362,138.824633069263,534.646332263947,11071.1269378662,0.989281117916107,-0.00273768207989633,-0.139472186565399,0.0431616902351379,-303.139418363571,405.981630086899,-221.85406088829
24.386,150.290184761018,527.100920677185,11071.1269378662,0.990561008453369,-0.00314017967320979,-0.136545106768608,0.011598302051425,-305.374413728714,393.732666969299,-224.510908126831
24.41,163.626074473955,526.382684707642,11071.1269378662,0.990835547447205,-0.00339423911646008,-0.1330905854702,-0.0228097792714834,-307.987034320831,381.56720995903,-227.200835943222
24.434,177.396446180374,526.478171348572,11071.1269378662,0.98981112241745,-0.00350555940531194,-0.129044726490974,-0.0600759871304035,-310.946494340897,369.480758905411,-229.924112558365
24.458,191.446596095576,526.932954788208,11071.1269378662,0.987158417701721,-0.00343244103714824,-0.124373897910118,-0.100188106298447,-314.227968454361,357.469886541367,-232.665970921516
24.483,204.365953552168,527.570128440857,11071.1269378662,0.982557773590088,-0.0032132975757122,-0.11902792006731,-0.142836377024651,-317.75438785553,345.517069101334,-235.430911183357
24.507,209.245208468793,527.686357498169,11071.1269378662,0.975978553295135,-0.00292191351763904,-0.113101042807102,-0.186186537146568,-321.415722370148,333.605796098709,-238.276317715645
24.531,217.697389981766,518.392860889435,11071.1269378662,0.967206478118896,-0.00246277661062777,-0.106304369866848,-0.230661988258362,-325.270771980286,322.061121463776,-241.271525621414
24.555,228.899159767775,454.660177230835,11071.1269378662,0.955743134021759,-0.00165759597439319,-0.0981139838695526,-0.277355283498764,-329.301744699478,312.130182981491,-244.412541389465
24.579,182.678245125923,233.783468604088,11071.1269378662,0.945152282714844,-0.000571853714063764,-0.09061648696661,-0.313808083534241,-332.251787185669,308.05429816246,-246.722102165222
24.604,132.072321716167,137.197390198708,15558.0358505249,0.93688553571701,0.000675915449392051,-0.0843693539500237,-0.339303404092789,-334.017306566238,309.486836194992,-248.118191957474
24.628,91.4435971365062,237.038344144821,15558.0358505249,0.930841505527496,0.00204710848629475,-0.0791103690862656,-0.35675123333931,-334.887325763702,315.091490745544,-248.822376132011
24.652,61.475288379429,336.240947246552,15558.0358505249,0.926912605762482,0.00341628422029316,-0.0748584121465683,-0.367719411849976,-335.114121437073,323.126256465912,-249.028727412224
24.676,37.6362991759675,407.508760690689,15558.0358505249,0.9245964884758,0.00484602572396398,-0.0711714178323746,-0.374209135770798,-334.885567426682,333.273887634277,-248.882636427879
24.7,20.4757067259516,403.741419315338,15558.0358505249,0.923714935779572,0.00608306564390659,-0.0684067383408546,-0.37687423825264,-334.438741207123,343.022167682648,-248.56348335743
24.725,16.8998738841127,530.353248119354,15558.0358505249,0.923850953578949,0.00756724365055561,-0.0654895827174187,-0.377032250165939,-333.680808544159,355.597525835037,-248.008966445923
24.749,30.3566972189462,765.538513660431,15558.0358505249,0.925833284854889,0.00966068636626005,-0.0618877410888672,-0.372705459594727,-332.344174385071,374.470859766006,-247.019797563553
24.773,36.3777480289334,853.507816791534,15558.0358505249,0.928387701511383,0.0119189210236073,-0.0581174977123737,-0.366846740245819,-330.842018127441,395.103633403778,-245.906263589859
24.797,39.0324649743989,910.314679145813,15558.0358505249,0.931046605110168,0.0143229272216558,-0.0540986061096191,-0.360583424568176,-329.242408275604,417.075484991074,-244.720563292503
24.821,43.1336213256818,898.854732513428,15558.0358505249,0.93403148651123,0.0167273674160242,-0.050381388515234,-0.353223770856857,-327.673971652985,438.882201910019,-243.550807237625
24.846,50.824827557561,885.068833827972,15558.0358505249,0.937603116035461,0.0191227365285158,-0.0472779609262943,-0.343946933746338,-326.192915439606,460.107117891312,-242.430984973907
24.87,63.3127595303242,924.61770772934,15558.0358505249,0.942017495632172,0.021728590130806,-0.0445990972220898,-0.331876277923584,-324.693262577057,482.37869143486,-241.272836923599
24.894,74.6427114764872,932.580530643463,15558.0358505249,0.947053909301758,0.0244751274585724,-0.0424771308898926,-0.31730991601944,-323.251575231552,504.875123500824,-240.131869912148
24.918,86.2235362708648,934.564352035522,15558.0358505249,0.95259165763855,0.0273638572543859,-0.0409575998783112,-0.300237864255905,-321.885943412781,527.427792549133,-239.016652107239
24.942,97.4786498342919,934.872627258301,15558.0358505249,0.958470582962036,0.0303916223347187,-0.0400225818157196,-0.280728757381439,-320.610195398331,549.989581108093,-237.937316298485
24.967,109.837781514782,937.719285488129,9543.72787475586,0.964591145515442,0.0335761792957783,-0.0397129394114017,-0.25857201218605,-319.418251514435,572.605013847351,-236.884266138077
24.991,125.562126908769,967.680215835571,9543.72787475586,0.97093278169632,0.0370050966739655,-0.0400131642818451,-0.233064606785774,-318.287014961243,595.929086208344,-235.834538936615
25.015,144.173040019598,1007.05194473267,9543.72787475586,0.977378726005554,0.0407235994935036,-0.040992796421051,-0.203450173139572,-317.20381975174,620.319306850433,-234.77491736412
25.039,159.223676044423,1014.49954509735,9543.72787475586,0.983411252498627,0.0445614196360111,-0.0426566265523434,-0.17057840526104,-316.205978393555,644.834041595459,-233.744814991951
25.063,173.13931221411,1014.6472454071,9543.72787475586,0.988683044910431,0.0484878569841385,-0.0449660234153271,-0.134658306837082,-315.297305583954,669.339001178741,-232.744693756104
25.087,187.36648697222,1015.3557062149,9543.72787475586,0.992887079715729,0.0523950606584549,-0.0478817671537399,-0.09558966755867,-314.450800418854,693.864703178406,-231.771245598793
25.112,200.057374601076,1015.9022808075,9543.72787475586,0.99565201997757,0.0562522932887077,-0.0513117834925652,-0.0536642819643021,-313.652724027634,718.410015106201,-230.814561247826
25.136,202.96778650831,1018.02086830139,9543.72787475586,0.996632993221283,0.0600126460194588,-0.0547554790973663,-0.0110922241583467,-312.859445810318,742.997765541077,-229.862093925476
25.16,203.498929338927,1019.1285610199,9543.72787475586,0.995776355266571,0.0636895596981049,-0.0581121221184731,0.0315609239041805,-312.069714069366,767.614006996155,-228.902161121368
25.184,207.545024120216,1016.57998561859,9543.72787475586,0.993029534816742,0.066956490278244,-0.0616714544594288,0.0748722031712532,-311.346501111984,792.178571224213,-228.010714054108
25.208,211.570341466049,941.25497341156,9543.72787475586,0.988239645957947,0.06905697286129,-0.0662989169359207,0.119239449501038,-311.024576425552,815.098464488983,-227.479502558708
25.233,197.242735606383,747.912049293518,9543.72787475586,0.982015192508698,0.0698715969920158,-0.071629486978054,0.160104230046272,-311.278641223907,833.180129528046,-227.495610713959
25.257,177.345861799381,537.826597690582,9543.72787475586,0.974991381168365,0.0696377977728844,-0.0773385167121887,0.196370035409927,-312.075763940811,846.037268638611,-228.043109178543
25.281,156.535381888998,363.197177648544,6661.8537902832,0.967672228813171,0.0687009617686272,-0.0831117779016495,0.227997928857803,-313.242614269257,854.578256607056,-228.965625166893
25.305,137.81081443038,232.990056276321,6661.8537902832,0.960379183292389,0.0673116445541382,-0.0887691304087639,0.255462229251862,-314.651489257813,859.790742397308,-230.135187506676
25.329,178.180442614065,200.090929865837,6661.8537902832,0.949832201004028,0.0647335946559906,-0.0968418940901756,0.290258437395096,-316.986739635468,863.385319709778,-232.123404741287
25.354,194.245061202313,183.643788099289,6661.8537902832,0.936620056629181,0.0607629530131817,-0.106797084212303,0.328093141317368,-320.187270641327,863.711595535278,-234.901338815689
25.378,165.789536893556,194.116339087486,6661.8537902832,0.92427521944046,0.0564610436558723,-0.115939475595951,0.359284788370132,-323.295772075653,861.528873443604,-237.625688314438
25.402,136.260211224625,195.060178637505,6661.8537902832,0.913415491580963,0.0522739067673683,-0.123817548155785,0.384198933839798,-326.037108898163,858.513534069061,-240.045562386513
25.426,115.15678450074,193.833738565445,6661.8537902832,0.903676509857178,0.0483965426683426,-0.130528762936592,0.404955357313156,-328.456461429596,855.200171470642,-242.286875844002
25.45,93.1742919401066,194.834873080254,6661.8537902832,0.895435571670532,0.044956661760807,-0.135975211858749,0.4215267598629,-330.484628677368,851.486802101135,-244.359865784645
25.475,73.6455653293679,194.502770900726,6661.8537902832,0.888740122318268,0.0419706963002682,-0.140296667814255,0.434391915798187,-332.126796245575,847.503364086151,-246.241256594658
25.499,57.952058239483,195.205613970757,6661.8537902832,0.883351385593414,0.0393775813281536,-0.14374814927578,0.444382905960083,-333.432525396347,843.302488327026,-247.95164167881
25.523,45.765463967617,195.742905139923,6661.8537902832,0.879043221473694,0.0371153429150581,-0.146523922681808,0.452146172523499,-334.459066390991,838.9573097229,-249.512642621994
25.547,36.5489979468986,194.701969623566,6661.8537902832,0.875569999217987,0.0351146161556244,-0.148795694112778,0.458261966705322,-335.272639989853,834.546446800232,-250.950634479523
25.571,29.307088388812,194.828718900681,6661.8537902832,0.872776627540588,0.0333258248865604,-0.15067332983017,0.463085204362869,-335.911840200424,830.075085163116,-252.289175987244
25.595,23.3661556977891,194.906979799271,6661.8537902832,0.870564222335815,0.0317187309265137,-0.152225017547607,0.466839790344238,-336.401134729385,825.556814670563,-253.541171550751
25.62,18.7287492419374,194.587618112564,9730.47351837158,0.868815243244171,0.0302578713744879,-0.153521284461021,0.469761341810226,-336.772680282593,821.015119552612,-254.722416400909
25.644,18.9035235375143,251.688897609711,9730.47351837158,0.867114067077637,0.0285623632371426,-0.154886558651924,0.472554236650467,-337.114542722702,815.206110477448,-256.147801876068
25.668,18.3685131122799,330.098390579224,9730.47351837158,0.865811884403229,0.0268173385411501,-0.156110435724258,0.474636882543564,-337.343662977219,808.501422405243,-257.686614990234
25.692,13.9453389548403,410.984575748444,9730.47351837158,0.864795684814453,0.0242725592106581,-0.15754434466362,0.476150214672089,-337.446510791779,797.322332859039,-260.073184967041
25.716,13.2118671379874,516.957640647888,9730.47351837158,0.864997446537018,0.0218693967908621,-0.158441185951233,0.475602298974991,-337.250262498856,784.993171691895,-262.506484985352
25.741,17.9793221031834,582.013189792633,9730.47351837158,0.866198122501373,0.0198800824582577,-0.158771544694901,0.473389029502869,-336.84042096138,773.283123970032,-264.673441648483
25.765,31.3650653668719,702.489852905273,9730.47351837158,0.869178056716919,0.0173862334340811,-0.158574610948563,0.468061238527298,-336.003184318542,756.529331207275,-267.613261938095
25.789,48.8462242078458,769.088804721832,9730.47351837158,0.874733984470367,0.0146538764238358,-0.157345667481422,0.458113551139832,-334.629356861115,735.171675682068,-271.164387464523
25.813,61.5931091426117,800.721228122711,9730.47351837158,0.879930436611176,0.0128606939688325,-0.155790984630585,0.448649257421494,-333.453893661499,719.267010688782,-273.71084690094
25.837,80.5405251832798,916.495800018311,9730.47351837158,0.887777924537659,0.0105879129841924,-0.153102204203606,0.433933168649673,-331.753253936768,697.58665561676,-277.118921279907
25.862,98.6716789766181,1107.21814632416,9730.47351837158,0.89851588010788,0.00737041002139449,-0.149180188775063,0.41274705529213,-329.337656497955,666.850805282593,-281.947523355484
25.886,105.810155565009,1186.46454811096,9730.47351837158,0.907962620258331,0.00439473427832127,-0.145479768514633,0.392963409423828,-327.106565237045,638.463914394379,-286.407142877579
25.91,106.935367759066,1199.00131225586,9730.47351837158,0.917018234729767,0.00139455136377364,-0.141677469015121,0.372831255197525,-324.858903884888,609.863519668579,-290.900409221649
25.934,107.638296677497,1193.92430782318,9730.47351837158,0.925650894641876,-0.00163467018865049,-0.137689605355263,0.352433353662491,-322.658360004425,581.38245344162,-295.340090990067
25.958,112.636451527194,1148.94652366638,9730.47351837158,0.932867109775543,-0.0043925610370934,-0.133347123861313,0.334601581096649,-321.225225925446,558.583319187164,-298.567444086075
25.983,131.901430383133,1162.73319721222,9730.47351837158,0.943766355514526,-0.00894666276872158,-0.124742455780506,0.3060462474823,-320.002615451813,526.129603385925,-302.279442548752
26.007,151.596840930377,1196.57576084137,9730.47351837158,0.953734219074249,-0.0135187273845077,-0.114765763282776,0.277555644512177,-319.988608360291,497.208386659622,-304.500877857208
26.031,160.266659591062,1142.68672466278,10820.9276199341,0.963264405727386,-0.018339641392231,-0.103039041161537,0.247322306036949,-321.060001850128,469.403356313705,-305.520862340927
26.055,150.662484712297,986.380219459534,10820.9276199341,0.971161186695099,-0.0227875597774982,-0.0912450179457664,0.219091445207596,-322.861164808273,445.612609386444,-305.454224348068
26.079,135.282920437423,831.942975521088,10820.9276199341,0.977363586425781,-0.0267177689820528,-0.0802151411771774,0.193938553333282,-324.976027011871,425.765603780746,-304.774880409241
26.103,137.490423916793,801.655173301697,10820.9276199341,0.982864737510681,-0.030695604160428,-0.0685625970363617,0.168326646089554,-327.502608299255,406.65140748024,-303.621888160706
26.128,143.793049275314,798.78842830658,10820.9276199341,0.987748622894287,-0.0348483882844448,-0.0559426173567772,0.141451954841614,-330.44758439064,387.625247240067,-302.029222249985
26.152,150.393634806187,798.588335514069,10820.9276199341,0.991877198219299,-0.0391885489225388,-0.0423800833523273,0.113348104059696,-333.737820386887,368.687391281128,-300.075232982635
26.176,157.172256047966,799.272894859314,10820.9276199341,0.995115637779236,-0.043723214417696,-0.027876814827323,0.0840003415942192,-337.308824062347,349.815666675568,-297.824949026108
26.2,160.596106935489,798.549711704254,10820.9276199341,0.99728912115097,-0.0483536683022976,-0.0128508638590574,0.053954903036356,-340.999811887741,331.005960702896,-295.446962118149
26.224,161.020125079163,798.822700977325,10820.9276199341,0.998311460018158,-0.0529290363192558,0.00219732918776572,0.0238321516662836,-344.693154096603,312.188982963562,-293.067157268524
26.249,158.627960605393,802.185118198395,10820.9276199341,0.998194396495819,-0.0571942292153835,0.0174224991351366,-0.00576146226376295,-348.371803760529,293.341994285583,-290.374964475632
26.273,144.376019581353,756.608068943024,10820.9276199341,0.997136056423187,-0.0600747168064117,0.0329054519534111,-0.0320608466863632,-351.672947406769,275.752007961273,-285.942822694778
26.297,118.707827170986,638.516664505005,10820.9276199341,0.995636940002441,-0.0610852167010307,0.0472209453582764,-0.0524008981883526,-354.042261838913,262.027829885483,-279.468536376953
26.321,99.9444574076932,575.514316558838,10749.8636245728,0.993991792201996,-0.0601638630032539,0.0612113289535046,-0.0679247230291367,-355.423003435135,252.142727375031,-270.03601193428
26.345,76.0714504470704,540.650486946106,10749.8636245728,0.992629826068878,-0.0572348609566689,0.0738102868199348,-0.0772152319550514,-355.568706989288,247.381627559662,-257.970601320267
26.37,56.2458599093409,533.764064311981,10749.8636245728,0.991760969161987,-0.0530731827020645,0.0840992480516434,-0.0807509571313858,-354.768514633179,246.980249881744,-245.103374123573
26.394,45.3806613550622,521.991372108459,10749.8636245728,0.991308271884918,-0.0484132431447506,0.0922522395849228,-0.0803341493010521,-353.485316038132,249.104529619217,-232.728391885757
26.418,43.6154296999237,527.338087558746,10749.8636245728,0.991128087043762,-0.0433418899774551,0.0991424173116684,-0.0771841332316399,-351.915895938873,252.698421478271,-220.592558383942
26.442,45.3896942802396,525.990426540375,10749.8636245728,0.991120457649231,-0.0380005836486816,0.105134591460228,-0.0719923973083496,-350.200444459915,257.120162248611,-208.766832947731
26.466,47.4693605240088,523.949027061462,10749.8636245728,0.99115651845932,-0.032500758767128,0.110652759671211,-0.0656390339136124,-348.435252904892,261.853486299515,-197.1645206213
26.491,48.07395520896,527.626097202301,10749.8636245728,0.991093814373016,-0.0269410666078329,0.116203993558884,-0.0591934770345688,-346.652269363403,266.636997461319,-185.455679893494
26.515,45.6465981854913,533.432126045227,10749.8636245728,0.991159558296204,-0.0213263519108295,0.120017863810062,-0.0523793958127499,-344.871640205383,271.437793970108,-173.606902360916
26.539,44.1843844577858,523.36448431015,10749.8636245728,0.99159973859787,-0.0157485771924257,0.120214395225048,-0.0450598858296871,-343.185365200043,276.07449889183,-161.936536431313
26.563,48.6423635516885,506.333649158478,10749.8636245728,0.99229484796524,-0.011095174588263,0.11721958220005,-0.0385662242770195,-341.902226209641,279.702693223953,-152.533605694771
26.587,66.0701820303392,475.768178701401,6365.45848846436,0.993836998939514,-0.00433689681813121,0.107027366757393,-0.0285365767776966,-340.340584516525,284.351825714111,-139.838799834251
26.612,58.0195951499961,304.162561893463,6365.45848846436,0.995016694068909,-0.000294991827104241,0.0972046032547951,-0.0222017224878073,-339.611858129501,286.693453788757,-132.944330573082
26.636,41.135306050022,175.714954733849,6365.45848846436,0.995766699314117,0.00211658724583685,0.0900513678789139,-0.0183003768324852,-339.25262093544,287.936300039291,-129.077196121216
26.66,42.4980449026555,153.724908828735,6365.45848846436,0.996486008167267,0.00439412845298648,0.0823730602860451,-0.0145247168838978,-338.964223861694,289.007186889648,-125.586524605751
26.684,49.1927538553864,151.524111628532,6365.45848846436,0.997242093086243,0.00679755304008722,0.0731664746999741,-0.0104265408590436,-338.715255260468,290.023237466812,-122.078061103821
26.708,57.630902744709,151.110008358955,6365.45848846436,0.998005926609039,0.0093333413824439,0.062141977250576,-0.00595679599791765,-338.511914014816,290.97506403923,-118.554085493088
26.733,67.3453783483806,151.378884911537,6365.45848846436,0.998723208904266,0.0119971502572298,0.0490596182644367,-0.00107682426460087,-338.355749845505,291.863113641739,-115.005008876324
26.757,78.9258821238672,151.23263001442,6365.45848846436,0.999319791793823,0.0147747015580535,0.0335185974836349,0.00426843343302608,-338.252812623978,292.67606139183,-111.440353095531
26.781,91.7397814596746,150.949984788895,6365.45848846436,0.999677538871765,0.0176245830953121,0.0152337932959199,0.0101051554083824,-338.203698396683,293.413162231445,-107.864707708359
26.805,104.648879972134,155.809760093689,6365.45848846436,0.999633193016052,0.0206197295337915,-0.00571528356522322,0.0166014712303877,-338.371187448502,294.068992137909,-104.156851768494
26.829,118.029985537376,151.949867606163,6365.45848846436,0.999000310897827,0.0237754508852959,-0.0293662175536156,0.0238902494311333,-339.230239391327,294.417381286621,-100.602440536022
26.853,130.267826718584,147.038877010345,6365.45848846436,0.997585952281952,0.0269357226788998,-0.0555089823901653,0.0318667963147163,-341.425865888596,294.054120779037,-97.9428365826607
26.878,108.677352865364,148.577526211739,6365.45848846436,0.995811820030212,0.0292891748249531,-0.0775725618004799,0.0385157503187656,-344.688773155212,292.897373437881,-97.1984267234802
26.902,85.4277987419908,171.083465218544,8198.12870025635,0.994136273860931,0.0308110322803259,-0.0941154360771179,0.0434283018112183,-348.317831754684,291.30145907402,-97.9105681180954
26.926,97.0199070088772,295.151710510254,8198.12870025635,0.991792857646942,0.0322629734873772,-0.113556422293186,0.0491015091538429,-354.236632585526,288.402825593948,-100.523449480534
26.95,106.240013520423,453.652679920197,8198.12870025635,0.989267647266388,0.0332072414457798,-0.131547510623932,0.0542406961321831,-361.652255058289,284.539610147476,-105.024784803391
26.974,88.1041195758011,556.494534015656,8198.12870025635,0.985873162746429,0.0336311087012291,-0.152677401900291,0.0601053833961487,-373.366892337799,278.1842648983,-113.461032509804
26.999,69.873258680959,567.995548248291,8198.12870025635,0.983383297920227,0.0333134494721889,-0.166642770171165,0.0638570860028267,-383.334338665009,272.652179002762,-121.259860694408
27.023,63.4752429004896,561.842024326324,8198.12870025635,0.980961084365845,0.0328092910349369,-0.179230213165283,0.0671965554356575,-393.065512180328,267.225593328476,-129.016578197479
27.047,62.8567556107666,561.244547367096,8198.12870025635,0.978366553783417,0.0322993323206902,-0.191786304116249,0.0705244168639183,-402.796685695648,261.799037456512,-136.773318052292
27.071,62.7974149272576,561.198115348816,8198.12870025635,0.975600004196167,0.0317837111651897,-0.204308792948723,0.0738398730754852,-412.528038024902,256.372362375259,-144.530266523361
27.095,60.1322614527402,561.348080635071,8198.12870025635,0.972779095172882,0.031271830201149,-0.216311722993851,0.0770203024148941,-422.24183678627,250.973433256149,-152.334570884705
27.12,54.8325605813764,561.294376850128,8198.12870025635,0.970083892345428,0.0307769402861595,-0.227167025208473,0.079907201230526,-431.895136833191,245.659425854683,-160.268425941467
27.144,49.2497893500506,561.351358890533,8198.12870025635,0.967554807662964,0.0302998162806034,-0.236881613731384,0.082502506673336,-441.471040248871,240.45529961586,-168.371438980103
27.168,43.6730150248161,561.568975448608,8198.12870025635,0.965227663516998,0.0298409182578325,-0.245464131236076,0.0848085433244705,-450.951814651489,235.385224223137,-176.674619317055
27.192,38.0391573935932,561.634480953217,4801.92613601685,0.963135182857513,0.0294013433158398,-0.252917736768723,0.0868262499570847,-460.321635007858,230.467289686203,-185.196027159691
27.216,32.2660287900991,561.599791049957,4801.92613601685,0.961314618587494,0.0289846584200859,-0.259215980768204,0.0885501056909561,-469.569325447083,225.704491138458,-193.934664130211
27.241,25.5754384414376,538.977742195129,4801.92613601685,0.959834098815918,0.0286034923046827,-0.264217793941498,0.0899404436349869,-478.388994932175,221.25007212162,-202.579438686371
27.265,17.9046920412173,463.816553354263,4801.92613601685,0.958805918693542,0.0282970070838928,-0.267630606889725,0.0909086540341377,-485.760509967804,217.595830559731,-210.037559270859
27.289,13.6520736837684,451.87571644783,4801.92613601685,0.958007335662842,0.0280113946646452,-0.270246893167496,0.0916731804609299,-492.923736572266,214.098393917084,-217.47188270092
27.313,10.0205295501907,450.61519742012,4801.92613601685,0.957417964935303,0.0277409218251705,-0.272157162427902,0.0922594666481018,-500.027120113373,210.675254464149,-224.993571639061
27.337,6.43927695324541,450.358420610428,4801.92613601685,0.957043826580048,0.0274858754128218,-0.273357808589935,0.09266696870327,-507.079541683197,207.313537597656,-232.58601129055
27.362,4.06825148806953,450.040370225906,4801.92613601685,0.95682680606842,0.0272424202412367,-0.274046391248703,0.092945858836174,-514.096677303314,203.989654779434,-240.217477083206
27.386,3.77952231638017,449.944496154785,4801.92613601685,0.956615209579468,0.026999406516552,-0.274715304374695,0.0932196453213692,-521.111249923706,200.667664408684,-247.848898172379
27.41,3.39832070762188,450.034141540527,4801.92613601685,0.956423461437225,0.0267501249909401,-0.275319367647171,0.0934764966368675,-528.069496154785,197.363927960396,-255.541920661926
27.434,2.2261163851883,450.011879205704,4801.92613601685,0.956325829029083,0.0264716073870659,-0.275624513626099,0.0936549305915833,-534.691512584686,194.17117536068,-263.570636510849
27.458,1.68719087417732,449.904382228851,4801.92613601685,0.95633327960968,0.0261603537946939,-0.275597512722015,0.0937459468841553,-540.781736373901,191.158145666122,-272.069275379181
27.482,2.52620864377904,449.959754943848,7097.29099273682,0.956450045108795,0.0258155949413776,-0.275224596261978,0.0937455892562866,-546.141564846039,188.397690653801,-281.127393245697
27.507,4.02759265260091,449.806094169617,7097.29099273682,0.956677198410034,0.0254394821822643,-0.274501204490662,0.0936519354581833,-550.669193267822,185.933530330658,-290.705978870392
27.531,5.263343347525,420.967817306519,7097.29099273682,0.956989943981171,0.0250590443611145,-0.273503392934799,0.0934784859418869,-554.140150547028,183.900952339172,-300.140112638474
