#,time[sec],x,y,z,qx,qy,qz,qw
1680762191.13575,0.146836580946869,0.082134629596007,0.303997235332389,-0.0131280358181194,-0.518444592019842,-0.0216446738559987,0.854736431758121,
1680762191.14575,0.146753071017566,0.0820535736791397,0.304058785681145,-0.0131558644577323,-0.518387279802864,-0.0216478261121527,0.854770684449095,
1680762191.15575,0.146660513165019,0.0819789134847519,0.304121688908566,-0.0131827773710919,-0.518354677917888,-0.0216466841637107,0.854790069740017,
1680762191.16575,0.146559231616412,0.0819113920453105,0.30418328243857,-0.0132094672705048,-0.518321876156661,-0.0216374929191859,0.854809780929091,
1680762191.17575,0.146448076862804,0.0818497742179329,0.304242712238664,-0.0132363238697243,-0.518294254048848,-0.0216337623448625,0.85482620823017,
1680762191.18575,0.146326269149302,0.081794099930722,0.304299718118769,-0.0132611325931362,-0.518259149026073,-0.0216212262965789,0.854847424624155,
1680762191.19575,0.146194548783378,0.081745009580417,0.304355342905201,-0.0133006881537839,-0.518221797494447,-0.0215903092928664,0.854870235088869,
1680762191.20575,0.146090313189268,0.0817028400041217,0.30440914382965,-0.0132625901584431,-0.518281811986914,-0.0215755656338049,0.854834815641847,
1680762191.21575,0.145946225845648,0.081667205357474,0.304467518718246,-0.0132865313125006,-0.518240702661147,-0.021570041024679,0.85485950630566,
1680762191.22575,0.145793082027758,0.0816365426123306,0.304528700177889,-0.0132927685127109,-0.5182177123257,-0.0215865551318328,0.854872929489948,
1680762191.23575,0.145633889264402,0.0816098428698546,0.304589275160396,-0.0133128484891604,-0.518184968945601,-0.0216036537115185,0.854892033048773,
1680762191.24575,0.145526862003384,0.0815545078067467,0.304639943906465,-0.0133452937618174,-0.518145483325578,-0.0216114859610053,0.854915261834921,
1680762191.25575,0.145631757337135,0.0813805512293796,0.304660061281982,-0.0134390488273622,-0.518078915998041,-0.0217202570432125,0.854951378265974,
1680762191.26575,0.14613293619238,0.0809750753792053,0.304652145316022,-0.0136581793817959,-0.518000891498068,-0.0219614198992779,0.854989021320852,
1680762191.27575,0.147133965499483,0.0802230960727605,0.304648455490966,-0.0139451927373301,-0.517827726657661,-0.0224475039428021,0.855076655435532,
1680762191.28575,0.148533095130621,0.079047532269969,0.304702478889137,-0.0142227189286856,-0.517472733079252,-0.0231943439768623,0.855267038528463,
1680762191.29575,0.150212384190618,0.0774495316988527,0.304892016457816,-0.0144725051809536,-0.516966701448284,-0.0241508034687199,0.855542351306634,
1680762191.30575,0.152119177351185,0.0755337556606148,0.305255475085396,-0.0145809977032725,-0.516505617692131,-0.02488469373166,0.855797927910747,
1680762191.31575,0.154263718901813,0.0732828160263045,0.305905989772397,-0.0146423516356435,-0.515968205292616,-0.0263393182509243,0.856077480710579,
1680762191.32575,0.156616406950864,0.0708264215618029,0.306730071661198,-0.0146700061400645,-0.515443332568672,-0.0279163207930543,0.856343179375962,
1680762191.33575,0.159056556289846,0.0682612935441994,0.307584829972018,-0.0146386704684083,-0.51484077707701,-0.029503608758327,0.8566529172634,
1680762191.34575,0.1615052082207,0.0656673245002665,0.308382404870999,-0.0145761115658382,-0.514158221074332,-0.0310295635531848,0.857009933932505,
1680762191.35575,0.163962017521401,0.0630871070380662,0.309083920275551,-0.0144799371884458,-0.513425382400993,-0.0325643671596403,0.857393882714884,
1680762191.36575,0.166515956206618,0.060522062931935,0.309680317705507,-0.0144086293944893,-0.512624866647164,-0.0341092734381451,0.857813904620036,
1680762191.37575,0.169267552576033,0.057950609244554,0.310210564734583,-0.0144162487254605,-0.511870402098291,-0.0357008973110586,0.858199457678461,
1680762191.38575,0.172251103153216,0.055350140667126,0.310728572032446,-0.0144542338937643,-0.511122437732245,-0.0373901847897921,0.858572596144658,
1680762191.39575,0.175348106111391,0.0527233799104302,0.311270623468882,-0.0144919848612161,-0.510353194925549,-0.0391036757336642,0.858953142696494,
1680762191.40575,0.17847983667896,0.0501303374201984,0.311777749409501,-0.0147010148542678,-0.509520694922007,-0.0406504291397295,0.859371912631083,
1680762191.41575,0.181444799513675,0.0474845983482498,0.312419113107766,-0.0146544198844519,-0.508740942823123,-0.0423406374147254,0.859752971205453,
1680762191.42575,0.184293190949951,0.0448282844211367,0.313101768345538,-0.0146121484369013,-0.507991021175653,-0.0439815059957963,0.860114663666024,
1680762191.43575,0.187052105192274,0.0421615172070155,0.313794238336192,-0.0145356984457164,-0.507259512053005,-0.0456717750090016,0.860459522505254,
1680762191.44575,0.189737690720814,0.039500536173909,0.314445855712516,-0.0144557528695522,-0.506514739589516,-0.047331003797895,0.860809866269563,
1680762191.45575,0.192387137296361,0.0368544801432434,0.315036005055288,-0.0143904848483292,-0.505750406170566,-0.048952186626763,0.861169625584063,
1680762191.46575,0.195063577076353,0.0342229917322931,0.315571122823776,-0.0143634948599061,-0.504978152557441,-0.0505740198217804,0.861529467850143,
1680762191.47575,0.197846926437632,0.0315967802984385,0.316082428948611,-0.0143563290505942,-0.504194710770609,-0.0522255587310197,0.861889830815033,
1680762191.48575,0.200757806376077,0.0289655738151913,0.316601514765763,-0.0143424617085739,-0.503405052927646,-0.0539590041889795,0.862244786789683,
1680762191.49575,0.203756105833983,0.026327913771643,0.317143593850852,-0.0143604354704863,-0.50262087769651,-0.0556964628909437,0.862591406877049,
1680762191.50575,0.20684163248835,0.0237390574059765,0.317647220485334,-0.0143109257431902,-0.501434996409783,-0.0574708973007733,0.863165822854066,
1680762191.51575,0.209799498507331,0.0210953554816902,0.318226979912052,-0.0142699352681633,-0.500615834607257,-0.0592153629733801,0.863523998436553,
1680762191.52575,0.212671787540406,0.018440770770293,0.318810483727212,-0.0142557973069063,-0.499803722562715,-0.0609154625750869,0.86387633233864,
1680762191.53575,0.215453230113887,0.0157841165977154,0.319398944807183,-0.0142150502424265,-0.49903607225793,-0.0626153992284599,0.864199191570696,
1680762191.54575,0.218157946826912,0.0131375427487133,0.319982648312554,-0.0141674003684099,-0.498261725234604,-0.0642748863232219,0.864524885079183,
1680762191.55575,0.220820237974112,0.0105037772429802,0.320552169340528,-0.0141167225825253,-0.497469537429678,-0.0659200121992367,0.864857982251816,
1680762191.56575,0.223494170657191,0.00787670543625352,0.321098303676733,-0.0140896049889763,-0.496667580522118,-0.0675659343417211,0.865192257250427,
1680762191.57575,0.226230554434254,0.00525006476568881,0.321620756770817,-0.0140449285216403,-0.49583431553384,-0.0692535549147219,0.865537414935706,
1680762191.58575,0.229056489233298,0.00262598728698313,0.322126419871251,-0.0140048210371506,-0.495001665888792,-0.0709699128543595,0.865875561050479,
1680762191.59575,0.231955273446976,1.92160737476008E-06,0.322630261495814,-0.01402748755361,-0.494201494370721,-0.072687489104812,0.86618972603138,
1680762191.60575,0.234972135164562,-0.00256723807667966,0.323131968305811,-0.0138496227581986,-0.492852549411099,-0.0744016967249847,0.866815401347299,
1680762191.61575,0.237877139689113,-0.00518544262934659,0.323670432824717,-0.0138424754943386,-0.492021722375299,-0.0761017074239948,0.867139862254173,
1680762191.62575,0.240712907901012,-0.00779951532658564,0.324227061356483,-0.0138230824109132,-0.491202647745356,-0.0777805852672161,0.86745550998083,
1680762191.63575,0.243475662755292,-0.0104102119586328,0.324801208983814,-0.0137824016879488,-0.490383840983293,-0.079463075762956,0.86776687739074,
1680762191.64575,0.246172511458413,-0.0130175378625477,0.325380974943152,-0.0137675350089713,-0.489582426519921,-0.081117192844517,0.868066531809439,
1680762191.65575,0.248823812959517,-0.0156218599924505,0.325957097913398,-0.0137278389498751,-0.488781369164659,-0.0827741238357397,0.86836211572046,
1680762191.66575,0.25146101802654,-0.0182183322625903,0.326515364284242,-0.0136872820576525,-0.487957036846507,-0.0843869739514913,0.868671069582245,
1680762191.67575,0.254130851168756,-0.0208154525607569,0.327057434082259,-0.0136278092442447,-0.487125831700497,-0.0860410505987416,0.868976204804922,
1680762191.68575,0.256866281988015,-0.0234190202942467,0.327581195105754,-0.0136199171050069,-0.486308396925694,-0.0877222958749568,0.869266035080194,
1680762191.69575,0.259671324802403,-0.0260331696238303,0.328090684687815,-0.0136174064790964,-0.485483348632915,-0.0894374508934422,0.869552429022332,
1680762191.70575,0.262643640730378,-0.0286360019600213,0.328647690567714,-0.0132570275495716,-0.484145372538974,-0.091307251940298,0.870109473119767,
1680762191.71575,0.265512860459466,-0.0312518217002942,0.329166205988426,-0.013241363029787,-0.48329072600223,-0.0930275179233417,0.870402562826175,
1680762191.72575,0.26834949843962,-0.0338635750949051,0.329702650696725,-0.0132382412192066,-0.482463605065246,-0.0947295518701151,0.870677857051249,
1680762191.73575,0.271135096227219,-0.0364721028365675,0.330253747334878,-0.0132071844071299,-0.481614149783247,-0.0964142456009444,0.870963646918629,
1680762191.74575,0.273868688951136,-0.0390788704873546,0.330805687481923,-0.013184895871998,-0.480751205538903,-0.0980783093261538,0.87125488930247,
1680762191.75575,0.27656680167566,-0.0416859197353606,0.331353562970685,-0.0131598918414282,-0.479925259190623,-0.0997541336201308,0.871520324297278,
1680762191.76575,0.279247778667866,-0.0442911044844455,0.331891298577923,-0.0131398561204288,-0.47911375994932,-0.101410764631433,0.871775892087656,
1680762191.77575,0.28193059981477,-0.0468948288467934,0.332418001899892,-0.0131116316072766,-0.47829258298567,-0.103070138461974,0.872032589261961,
1680762191.78575,0.284641010457471,-0.049502598198155,0.332928307916469,-0.0130910208774214,-0.477435585273085,-0.104756843227369,0.87230149081861,
1680762191.79575,0.287397014171434,-0.0521182415927624,0.33342469479424,-0.0130871927414101,-0.476583726240769,-0.106443099556736,0.872563203341379,
1680762191.80575,0.29034020909978,-0.054756474743296,0.333934576186865,-0.0128449133147528,-0.475089902792695,-0.108410212548124,0.873139060105339,
1680762191.81575,0.293197865000343,-0.0573985110492667,0.334446074494313,-0.0128244651315211,-0.474218213308053,-0.110144626849273,0.873396118858587,
1680762191.82575,0.296044402718966,-0.060045715122422,0.334971607672591,-0.012825165980744,-0.473346717020089,-0.111859936043503,0.873650820014617,
1680762191.83575,0.298849200193956,-0.0626915865282565,0.335508920180928,-0.012809259956348,-0.472484834476007,-0.113547078138768,0.873899917093313,
1680762191.84575,0.301606558922114,-0.0653338796615725,0.336050171295077,-0.0127715806520797,-0.471613327230353,-0.11521684789211,0.874152637854608,
1680762191.85575,0.304326771921198,-0.0679736391817854,0.336588916330915,-0.0127514050645315,-0.470784842437917,-0.116878719860404,0.874378864476595,
1680762191.86575,0.307025284447701,-0.0706141082292576,0.337123028229804,-0.0127371746341552,-0.469967439265362,-0.11854538797609,0.874594398222568,
1680762191.87575,0.309716245610868,-0.0732545203851295,0.337650669335506,-0.0127234563583244,-0.469138109502596,-0.120216407295777,0.874811730195431,
1680762191.88575,0.312413058131259,-0.0758911008218703,0.338169519164369,-0.0127166943502064,-0.468290337333163,-0.121876349552145,0.875036342710998,
1680762191.89575,0.315137613320979,-0.0785305695398236,0.338683332598336,-0.0126736317823435,-0.467398756581494,-0.123573446207266,0.875275605050192,
1680762191.90575,0.318041724380512,-0.0812358107489387,0.339185725096329,-0.0126031721544653,-0.46599411161423,-0.125439121423532,0.875760055499794,
1680762191.91575,0.32086149203695,-0.0839052307662885,0.339702295102357,-0.0125920964513143,-0.465125001201863,-0.127136415569663,0.875977456445099,
1680762191.92575,0.323690648474186,-0.0865812077786742,0.340225514213442,-0.0125694552627856,-0.464239455970914,-0.128843096514176,0.876198146993513,
1680762191.93575,0.326497561822409,-0.0892545622799579,0.340752875271361,-0.0125489200610996,-0.463350309894975,-0.13051218393114,0.876422035763053,
1680762191.94575,0.32926549761474,-0.0919228314297377,0.341282053999643,-0.0125248315843506,-0.462467225500084,-0.132170586821437,0.87664025113573,
1680762191.95575,0.332002059908908,-0.0945872783067647,0.341805993185576,-0.0124954738529204,-0.461588009732271,-0.133849369412987,0.876849313572371,
1680762191.96575,0.334725909672503,-0.0972491038399328,0.342315479281975,-0.0124693811004796,-0.460710597078679,-0.135514614151822,0.877055328714022,
1680762191.97575,0.337453674396948,-0.0999153750629137,0.342810559193513,-0.0124422598567574,-0.459820454680854,-0.137206538892913,0.877259770713201,
1680762191.98575,0.34018761487064,-0.10258078783056,0.343292815474152,-0.012415852128665,-0.458935851978222,-0.138873826330233,0.877460991010622,
1680762191.99575,0.342927701359346,-0.105238064907904,0.34376703309995,-0.0123929522355311,-0.458058850723811,-0.140528830555357,0.877656055520164,
1680762192.00575,0.345808918886942,-0.108012516858764,0.344198803797878,-0.0122552557788631,-0.456767722980794,-0.142166471091178,0.878067053502303,
1680762192.01575,0.348615501626755,-0.110696537660084,0.344678018731349,-0.0122213610244584,-0.455875467833632,-0.143852023959591,0.878256677381337,
1680762192.02575,0.35144800271043,-0.113394565221902,0.345162272755895,-0.0122109041685092,-0.454978179024225,-0.145556597310267,0.878441248696032,
1680762192.03575,0.354281916705163,-0.116105228406278,0.345650350006972,-0.0122007617347178,-0.454106614318922,-0.14727910299348,0.878605252696758,
1680762192.04575,0.357090859300135,-0.118817812262075,0.346134577542932,-0.012207508853507,-0.453260752143244,-0.148943764421188,0.878761299975242,
1680762192.05575,0.359870037836301,-0.121525671041937,0.346609846824169,-0.012193807060112,-0.452395021407656,-0.150595723454111,0.878926039978496,
1680762192.06575,0.362631358528204,-0.124234281529847,0.347076657890515,-0.0121723645074117,-0.451509858430522,-0.152273926821608,0.879092334452233,
1680762192.07575,0.365391247664657,-0.126951505989803,0.347536056478161,-0.0121348433683471,-0.450607013794338,-0.153973533558271,0.879260038702633,
1680762192.08575,0.368156642771586,-0.129670509431725,0.347976996272818,-0.0121243523806058,-0.449712398518476,-0.155611786637925,0.879429775796489,
1680762192.09575,0.370936897593868,-0.132392310081306,0.348401922219908,-0.0121235653489924,-0.448817525302464,-0.157255238516016,0.879594587354806,
1680762192.10575,0.373877443668462,-0.135240008032722,0.348728763238663,-0.0125574275039819,-0.447349417294624,-0.159074673674528,0.880009123848148,
1680762192.11575,0.376706294159323,-0.137988050539802,0.349138026340522,-0.0125394768728444,-0.446410427664484,-0.160751246936615,0.880181531390253,
1680762192.12575,0.379535814952184,-0.140741653236854,0.349550697365333,-0.0125254702555198,-0.445498506351252,-0.162447738585124,0.880332281392805,
1680762192.13575,0.382358276962002,-0.14350086640471,0.34997102422095,-0.0125084586469146,-0.44460183138038,-0.164124057365331,0.880474896740068,
1680762192.14575,0.385169992868313,-0.146264950190465,0.35039717420291,-0.0124774825480364,-0.443691671104133,-0.165794771334854,0.880621432410152,
1680762192.15575,0.38796566241553,-0.149030925933403,0.350822401002405,-0.012445420043068,-0.442794965047733,-0.167451996969772,0.8807596489163,
1680762192.16575,0.390742459313338,-0.151796915759391,0.351233311729189,-0.0124437971642181,-0.441880729662251,-0.169089978057889,0.880905870105129,
1680762192.17575,0.393510195127028,-0.154560725664639,0.351635717578012,-0.0124309883474302,-0.440985162083178,-0.170735276389117,0.881037469547982,
1680762192.18575,0.396287084261617,-0.157321102548335,0.35203408582586,-0.0124034835182094,-0.440059473688409,-0.172382100089863,0.881180018374397,
1680762192.19575,0.399083097271784,-0.160087915868946,0.352429193366623,-0.0123722207334205,-0.439143163221559,-0.174055441690713,0.881308636952877,
1680762192.20575,0.402025754205306,-0.1629682722701,0.352771262359647,-0.012752157696254,-0.437918024193707,-0.175862492846536,0.881554065369885,
1680762192.21575,0.404878616716275,-0.165766461090315,0.353159680113555,-0.0127494699924762,-0.437012792110556,-0.177523987681937,0.881670292311219,
1680762192.22575,0.407744680084187,-0.168566840026198,0.353555974346356,-0.012723724818476,-0.436091335419729,-0.179200973650995,0.881787653032813,
1680762192.23575,0.410613930996799,-0.171363874461695,0.353959619896674,-0.0127352057005151,-0.435202733936082,-0.18086574519188,0.881886601058499,
1680762192.24575,0.413474554447417,-0.174159308281536,0.354362540922302,-0.0127228225479269,-0.434303619622331,-0.182514994057769,0.881990233910471,
1680762192.25575,0.41632595835863,-0.176952533922271,0.354757954960538,-0.0127003288837305,-0.43337016115468,-0.184176815857324,0.882104248696076,
1680762192.26575,0.419167502506347,-0.179740608877307,0.355141699190451,-0.0127018886779402,-0.432463491335056,-0.185824884137405,0.882203549710398,
1680762192.27575,0.422001341461629,-0.182528705859139,0.355508868870871,-0.0126834557367395,-0.431525475848818,-0.187492050190703,0.882310390259183,
1680762192.28575,0.424829947659188,-0.185317493111224,0.355862808318791,-0.0126565721537622,-0.430606941288606,-0.189133268527685,0.882409247476148,
1680762192.29575,0.427666827977612,-0.188112451619491,0.356209839081085,-0.0126335877889369,-0.429666811749749,-0.190791189530493,0.882510932135078,
1680762192.30575,0.430617505898909,-0.190926646049015,0.356561501731146,-0.0128836778608993,-0.428439319704012,-0.192317063894894,0.882772851367319,
1680762192.31575,0.433517392015234,-0.193739343053208,0.356923844813185,-0.012873886465864,-0.42749609311218,-0.19399513248541,0.882863093572868,
1680762192.32575,0.436433411569566,-0.196555155479551,0.357292662634501,-0.0128648911229613,-0.426562322868458,-0.195664683514985,0.882946437169572,
1680762192.33575,0.439348232484372,-0.199368668001686,0.357665582441495,-0.0128574177346283,-0.425633252700753,-0.197320371515306,0.883026439009408,
1680762192.34575,0.442249431140454,-0.202177767983604,0.358040065982527,-0.0128220303722352,-0.424685215327791,-0.198971454912579,0.883112916647182,
1680762192.35575,0.445135622988714,-0.20498518663709,0.358413018202344,-0.0127828810681593,-0.423730309689133,-0.200654115461436,0.883191456339302,
1680762192.36575,0.448008681715431,-0.207787500793106,0.358782813103269,-0.0127524809879552,-0.422794202264705,-0.202338049079995,0.883256333492438,
1680762192.37575,0.450875361906632,-0.210583684496101,0.359147115341201,-0.0127129822732317,-0.421847413793983,-0.203990373465643,0.883329534822875,
1680762192.38575,0.453747230358,-0.213382276706815,0.359505262818199,-0.0126901908440297,-0.420921234021593,-0.20564492914005,0.883388044363894,
1680762192.39575,0.456627813310171,-0.216183354915931,0.35985322270773,-0.0126722388142059,-0.419983819602629,-0.207295353613957,0.883448720642849,
1680762192.40575,0.459483236322827,-0.218917502405793,0.360240435254731,-0.0128723228491128,-0.419000898613178,-0.208674052053832,0.883587964078989,
1680762192.41575,0.462376594089725,-0.221707306051693,0.360594479418299,-0.0128625090683315,-0.418068486606528,-0.210344970571677,0.883633572088677,
1680762192.42575,0.465279109815411,-0.224493822457977,0.360951619808773,-0.012862392186107,-0.417133984023284,-0.211997519778172,0.883680287121998,
1680762192.43575,0.468181451226589,-0.227278198051603,0.361307748681127,-0.0128375579772181,-0.416186985001496,-0.21367443394458,0.883723275069187,
1680762192.44575,0.471081787856764,-0.230064331568755,0.3616612559722,-0.0128148012589164,-0.415219869692367,-0.21535702100581,0.88377010256336,
1680762192.45575,0.473981756924222,-0.232850201730966,0.362013732360463,-0.0127988974115353,-0.414244244350653,-0.217010311929389,0.883823748698639,
1680762192.46575,0.476885403928828,-0.235630134684236,0.362369579499825,-0.0127617403871137,-0.413285736619968,-0.218666734772581,0.883864750396055,
1680762192.47575,0.479787326208879,-0.238406915479728,0.362727885254393,-0.0127605909241806,-0.412355388936683,-0.220322153420424,0.883888199517524,
1680762192.48575,0.482683776597318,-0.241184958709161,0.363088142380175,-0.0127185132405615,-0.411374659197376,-0.22198070596544,0.883930820466329,
1680762192.49575,0.485582211283494,-0.243962326184438,0.363447564477155,-0.0127050939637383,-0.410428068656763,-0.223624851891847,0.883956620351022,
1680762192.50575,0.488348636161264,-0.246646745224287,0.363875052476126,-0.0126946774108786,-0.409450169137403,-0.224952503053758,0.88407339940111,
1680762192.51575,0.49126195526403,-0.249419974399214,0.364245998725914,-0.0126769487687806,-0.408497973748668,-0.226616449894445,0.884089183878179,
1680762192.52575,0.494190823158587,-0.252198183467757,0.364615201083312,-0.012666517615385,-0.407534785229903,-0.228277976513782,0.884106398346878,
1680762192.53575,0.497117800848718,-0.254975956965151,0.364985543325199,-0.0126413160433337,-0.406568750391678,-0.229930639806368,0.884123265846949,
1680762192.54575,0.500027435886787,-0.257747671694078,0.365358445950227,-0.0126199447563384,-0.405583817181986,-0.231585892188185,0.884143924241884,
1680762192.55575,0.502914093491611,-0.260510493826005,0.365741014793993,-0.012611443030687,-0.404643860066832,-0.233207245293615,0.884148561474519,
1680762192.56575,0.505786038413022,-0.263272279459233,0.366133007131623,-0.0125730157817496,-0.403677806694375,-0.234846061757776,0.884156928906534,
1680762192.57575,0.508655185592246,-0.2660388240339,0.366526861128475,-0.0125611432942538,-0.402737820761404,-0.236465012402059,0.884154264434205,
1680762192.58575,0.511541353374214,-0.268811194858429,0.366919894867572,-0.0125394001049408,-0.401781352611848,-0.238096073407799,0.88415200501169,
1680762192.59575,0.514453376050437,-0.27158567042648,0.367310439458695,-0.0125342634197062,-0.400823579814227,-0.239727633468674,0.8841459222645,
1680762192.60575,0.517243883038126,-0.274261887650642,0.367772746842421,-0.0126291396669102,-0.399704684131874,-0.241185780840428,0.884254538826183,
1680762192.61575,0.520150527499618,-0.277016787313998,0.368175488200508,-0.012584335405775,-0.398721824055285,-0.242855296135979,0.884241961605039,
1680762192.62575,0.523054077732327,-0.279760348462759,0.368573315639498,-0.0125490450855359,-0.397732959468345,-0.244474377078114,0.884241648743295,
1680762192.63575,0.525966115133044,-0.282510447089603,0.368966102833299,-0.0125112842384041,-0.396742971900067,-0.246113306494672,0.884232278522373,
1680762192.64575,0.528889143773444,-0.285271922086246,0.369354892589538,-0.0125016681670276,-0.395788883973696,-0.247775595322026,0.884195748677132,
1680762192.65575,0.531814201858797,-0.288034339741456,0.369741215384818,-0.0124928453808384,-0.394844834020808,-0.249402611449569,0.884160518946365,
1680762192.66575,0.534733443759965,-0.290793808505974,0.370126717507574,-0.0124741943589159,-0.393901586845973,-0.251044481957515,0.884116848857663,
1680762192.67575,0.537640396357643,-0.293547964727828,0.370509052278648,-0.0124439757653893,-0.392931377465002,-0.252677700747721,0.884083740160089,
1680762192.68575,0.540535986406437,-0.296302274759549,0.370886596864263,-0.012429906584784,-0.391951491856297,-0.254304781704846,0.884052375968736,
1680762192.69575,0.543434395979935,-0.299054445691605,0.371258090296337,-0.0123997944733064,-0.390963955900359,-0.255924740276903,0.88402260016244,
1680762192.70575,0.546301655386516,-0.30171675204207,0.371652069990301,-0.0125308946029175,-0.389737932204567,-0.257676694136671,0.884053189678175,
1680762192.71575,0.549247531798384,-0.304464545628775,0.372025848211458,-0.0125280463066282,-0.388782669415115,-0.25931898722931,0.883993635090526,
1680762192.72575,0.552217025854054,-0.307224939026799,0.372399325398552,-0.0125327054988071,-0.387818445979819,-0.260951989000898,0.883936560895155,
1680762192.73575,0.55518809993194,-0.309993375485461,0.372770713667846,-0.0125294615316186,-0.386838031533578,-0.262607591902767,0.883875897752611,
1680762192.74575,0.558140184401792,-0.312755717781831,0.373137953445247,-0.0125175852427627,-0.38585812859983,-0.264250710094922,0.883814673371888,
1680762192.75575,0.561073981960586,-0.315504046160665,0.373500653520016,-0.0125098496174801,-0.384879269735146,-0.265856966349465,0.883759879624635,
1680762192.76575,0.564007419613466,-0.318243411255866,0.373861656148169,-0.0124865982166274,-0.383882835067493,-0.267472892207461,0.88370600639562,
1680762192.77575,0.56695172610227,-0.320984211293407,0.374219592772347,-0.0124743416326662,-0.382889686225655,-0.26909334130916,0.88364509428046,
1680762192.78575,0.569907199002623,-0.323728528908088,0.374575683156455,-0.0124725210210261,-0.381921487023425,-0.270715667593497,0.883568583239922,
1680762192.79575,0.572864534281342,-0.32646730981511,0.374930888456077,-0.0124368647460936,-0.380918552544446,-0.272345567740066,0.883501144569192,
1680762192.80575,0.575844543149831,-0.329195421908612,0.375264161198604,-0.0123973737048048,-0.379869121017053,-0.274081517173756,0.883416706864143,
1680762192.81575,0.578785876363178,-0.331931997613391,0.375601717813097,-0.0123728369575908,-0.378872049473686,-0.275719421195008,0.883335544291703,
1680762192.82575,0.581728377138277,-0.334664316536953,0.375932929336194,-0.012344653024408,-0.377874339530627,-0.277337861441542,0.88325664655129,
1680762192.83575,0.584689434939959,-0.3373972662449,0.376262092889123,-0.0123280874221747,-0.376880864713257,-0.278969757157769,0.883167428444252,
1680762192.84575,0.58767254198538,-0.340134451292306,0.376588880976317,-0.0123247305861076,-0.375903652801349,-0.280581367035037,0.883073406518016,
1680762192.85575,0.590657996174408,-0.342882362093657,0.376903124254023,-0.0123231366922706,-0.374913215415948,-0.282205259000653,0.882977017255213,
1680762192.86575,0.593629039510299,-0.345631675719564,0.377208220918931,-0.012310660677438,-0.37392860875052,-0.283824240265222,0.882875780520371,
1680762192.87575,0.596585768515086,-0.348370709333616,0.377515405282469,-0.0122706380976158,-0.37292721826595,-0.285452543071173,0.882774924299109,
1680762192.88575,0.599546928078411,-0.351104175108217,0.377823628333389,-0.0122773845266373,-0.371922395389329,-0.287055529345015,0.882678945432314,
1680762192.89575,0.602529535800466,-0.353849476470208,0.378132719227866,-0.0122596206477816,-0.370934046481356,-0.288699161995577,0.882559022799943,
1680762192.90575,0.605592031410537,-0.356670071128319,0.37838084569209,-0.0123529983095781,-0.370117371717179,-0.290054856834521,0.882456069508639,
1680762192.91575,0.608622394809575,-0.359453064628616,0.3786701136146,-0.0123692854927164,-0.369149012264118,-0.291665732190554,0.882330498275206,
1680762192.92575,0.611647374924704,-0.362228863286592,0.378963953192584,-0.012398823659706,-0.368179614198394,-0.293272968347999,0.882202361647786,
1680762192.93575,0.614644933744661,-0.364982609148269,0.379262370679093,-0.012360104038432,-0.367161227429768,-0.294888845477616,0.882088674518216,
1680762192.94575,0.617624645078073,-0.367728946266438,0.379559128605639,-0.0123289928431849,-0.366130334834836,-0.296490217712547,0.881980796077766,
1680762192.95575,0.620609485493731,-0.370488734515431,0.379854667957889,-0.0123263005520202,-0.365140866147799,-0.298098165751594,0.881849019820894,
1680762192.96575,0.62361131881832,-0.373249637107124,0.380152927120163,-0.0123045398322931,-0.364124407539883,-0.299698244670627,0.881727268646371,
